211	9606	8347	H2BC4	0	No_refseq
212	9606	128312	H2BU1	0	No_refseq
213	9606	3018	H2BC3	0	No_refseq
214	9606	3017	H2BC5	0	No_refseq
215	9606	80036	TRPM3	0	No_refseq
218	9606	287	ANK2	0	No_refseq
219	9606	7917	BAG6	0	No_refseq
220	9606	9776	ATG13	0	No_refseq
222	9606	22998	LIMCH1	0	No_refseq
223	9606	23162	MAPK8IP3	0	No_refseq
225	9606	9677	PPIP5K1	0	No_refseq
227	9606	5789	PTPRD	0	No_refseq
228	9606	405754	ERVFRD-1	0	No_refseq
229	9606	1739	DLG1	0	No_refseq
236	9606	4152	MBD1	0	No_refseq
237	9606	1740	DLG2	0	No_refseq
246	9606	3983	ABLIM1	0	No_refseq
247	9606	10781	ZNF266	0	No_refseq
248	9606	51317	PHF21A	0	No_refseq
249	9606	23332	CLASP1	0	No_refseq
250	9606	51555	PEX5L	0	No_refseq
259	9606	4253	MIA2	0	No_refseq
260	9606	29994	BAZ2B	0	No_refseq
261	9606	8842	PROM1	0	No_refseq
262	9606	84448	ABLIM2	0	No_refseq
263	9606	11189	CELF3	0	No_refseq
264	9606	56288	PARD3	0	No_refseq
265	9606	55291	PPP6R3	0	No_refseq
266	9606	80344	DCAF11	0	No_refseq
267	9606	8301	PICALM	0	No_refseq
281	9606	7249	TSC2	0	No_refseq
282	9606	4957	ODF2	0	No_refseq
287	9606	9898	UBAP2L	0	No_refseq
292	9606	3188	HNRNPH2	0	No_refseq
293	9606	3187	HNRNPH1	0	No_refseq
297	9606	2969	GTF2I	0	No_refseq
298	9606	55193	PBRM1	0	No_refseq
305	9606	8028	MLLT10	0	No_refseq
306	9606	4703	NEB	0	No_refseq
308	9606	57447	NDRG2	0	No_refseq
312	9606	3895	KTN1	0	No_refseq
313	9606	125962	OR7G1	0	No_refseq
314	9606	6660	SOX5	0	No_refseq
318	9606	9289	ADGRG1	0	No_refseq
319	9606	55578	SUPT20H	0	No_refseq
324	9606	5802	PTPRS	0	No_refseq
326	9606	54039	PCBP3	0	No_refseq
332	9606	23040	MYT1L	0	No_refseq
333	9606	8335	H2AC4	0	No_refseq
333	9606	3012	H2AC8	0	No_refseq
334	9606	8330	H2AC15	0	No_refseq
335	9606	8337	H2AC18	0	No_refseq
336	9606	3013	H2AC7	0	No_refseq
337	9606	8331	H2AC14	0	No_refseq
338	9606	317772	H2AC21	0	No_refseq
339	9606	55766	H2AJ	0	No_refseq
340	9606	8338	H2AC20	0	No_refseq
341	9606	92815	H2AW	0	No_refseq
342	9606	9584	RBM39	0	No_refseq
348	9606	8502	PKP4	0	No_refseq
350	9606	8945	BTRC	0	No_refseq
351	9606	23291	FBXW11	0	No_refseq
358	9606	8945	BTRC	0	No_refseq
359	9606	8291	DYSF	0	No_refseq
360	9606	64067	NPAS3	0	No_refseq
361	9606	64067	NPAS3	0	No_refseq
364	9606	56122	PCDHB14	0	No_refseq
365	9606	56124	PCDHB12	0	No_refseq
365	9606	56125	PCDHB11	0	No_refseq
366	9606	56133	PCDHB2	0	No_refseq
367	9606	56129	PCDHB7	0	No_refseq
368	9606	56127	PCDHB9	0	No_refseq
368	9606	56126	PCDHB10	0	No_refseq
369	9606	56132	PCDHB3	0	No_refseq
370	9606	57717	PCDHB16	0	No_refseq
371	9606	56121	PCDHB15	0	No_refseq
372	9606	26167	PCDHB5	0	No_refseq
373	9606	56131	PCDHB4	0	No_refseq
374	9606	10250	SRRM1	0	No_refseq
376	9606	1540	CYLD	0	No_refseq
378	9606	23613	ZMYND8	0	No_refseq
379	9606	4301	AFDN	0	No_refseq
380	9606	10402	ST3GAL6	0	No_refseq
382	9606	667	DST	0	No_refseq
384	9606	9814	SFI1	0	No_refseq
385	9606	9659	PDE4DIP	0	No_refseq
386	9606	406	ARNTL	0	No_refseq
390	9606	1837	DTNA	0	No_refseq
394	9606	5339	PLEC	0	No_refseq
395	9606	8496	PPFIBP1	0	No_refseq
396	9606	6249	CLIP1	0	No_refseq
397	9606	9369	NRXN3	0	No_refseq
400	9606	2104	ESRRG	0	No_refseq
406	9606	9378	NRXN1	0	No_refseq
414	9606	10075	HUWE1	0	No_refseq
416	9606	23187	PHLDB1	0	No_refseq
417	9606	23547	LILRA4	0	No_refseq
417	9606	10288	LILRB2	0	No_refseq
417	9606	11027	LILRA2	0	No_refseq
417	9606	11024	LILRA1	0	No_refseq
417	9606	11026	LILRA3	0	No_refseq
417	9606	10859	LILRB1	0	No_refseq
417	9606	10990	LILRB5	0	No_refseq
417	9606	79168	LILRA6	0	No_refseq
417	9606	11025	LILRB3	0	No_refseq
417	9606	107987425	LOC107987425	0	No_refseq
417	9606	102725035	LOC102725035	0	No_refseq
417	9606	112268337	LOC112268337	0	No_refseq
417	9606	112268340	LOC112268340	0	No_refseq
417	9606	112268334	LOC112268334	0	No_refseq
417	9606	107987441	LOC107987441	0	No_refseq
417	9606	112268336	LOC112268336	0	No_refseq
417	9606	107987462	LOC107987462	0	No_refseq
418	9606	9223	MAGI1	0	No_refseq
419	9606	54815	GATAD2A	0	No_refseq
420	9606	253738	EBF3	0	No_refseq
423	9606	1879	EBF1	0	No_refseq
424	9606	81608	FIP1L1	0	No_refseq
436	9606	9705	ST18	0	No_refseq
437	9606	93643	TJAP1	0	No_refseq
438	9606	80031	SEMA6D	0	No_refseq
439	9606	80205	CHD9	0	No_refseq
442	9606	25890	ABI3BP	0	No_refseq
443	9606	105374013	LOC105374013	0	No_refseq
443	9606	107986113	LOC107986113	0	No_refseq
444	9606	4154	MBNL1	0	No_refseq
445	9606	9699	RIMS2	0	No_refseq
446	9606	10497	UNC13B	0	No_refseq
448	9606	23025	UNC13A	0	No_refseq
449	9606	114883	OSBPL9	0	No_refseq
453	9606	114883	OSBPL9	0	No_refseq
457	9606	54828	BCAS3	0	No_refseq
463	9606	1838	DTNB	0	No_refseq
468	9606	159195	USP54	0	No_refseq
469	9606	23262	PPIP5K2	0	No_refseq
472	9606	11276	SYNRG	0	No_refseq
474	9606	274	BIN1	0	No_refseq
479	9606	4140	MARK3	0	No_refseq
481	9606	112267992	LOC112267992	0	No_refseq
482	9606	4781	NFIB	0	No_refseq
487	9606	5168	ENPP2	0	No_refseq
489	9606	26037	SIPA1L1	0	No_refseq
490	9606	56138	PCDHA11	0	No_refseq
491	9606	56136	PCDHA13	0	No_refseq
492	9606	56142	PCDHA6	0	No_refseq
492	9606	56140	PCDHA8	0	No_refseq
493	9606	56137	PCDHA12	0	No_refseq
493	9606	56139	PCDHA10	0	No_refseq
494	9606	56144	PCDHA4	0	No_refseq
495	9606	9752	PCDHA9	0	No_refseq
495	9606	56141	PCDHA7	0	No_refseq
496	9606	56145	PCDHA3	0	No_refseq
497	9606	56147	PCDHA1	0	No_refseq
498	9606	56143	PCDHA5	0	No_refseq
499	9606	23426	GRIP1	0	No_refseq
501	9606	26137	ZBTB20	0	No_refseq
503	9606	419	ART3	0	No_refseq
504	9606	60680	CELF5	0	No_refseq
508	9606	57476	GRAMD1B	0	No_refseq
509	9606	84146	ZNF644	0	No_refseq
510	9606	118	ADD1	0	No_refseq
514	9606	113457	TUBA3D	0	No_refseq
515	9606	84790	TUBA1C	0	No_refseq
516	9606	7846	TUBA1A	0	No_refseq
517	9606	84790	TUBA1C	0	No_refseq
518	9606	79861	TUBAL3	0	No_refseq
519	9606	51807	TUBA8	0	No_refseq
521	9606	7277	TUBA4A	0	No_refseq
522	9606	91452	ACBD5	0	No_refseq
523	9606	25906	ANAPC15	0	No_refseq
524	9606	11273	ATXN2L	0	No_refseq
526	9606	403253	OR4A47	0	No_refseq
527	9606	81318	OR4A5	0	No_refseq
527	9606	81327	OR4A16	0	No_refseq
528	9606	81328	OR4A15	0	No_refseq
529	9606	23348	DOCK9	0	No_refseq
530	9606	80254	CEP63	0	No_refseq
532	9606	89797	NAV2	0	No_refseq
534	9606	6546	SLC8A1	0	No_refseq
535	9606	55277	FGGY	0	No_refseq
536	9606	9229	DLGAP1	0	No_refseq
541	9606	6197	RPS6KA3	0	No_refseq
542	9606	6195	RPS6KA1	0	No_refseq
546	9606	6196	RPS6KA2	0	No_refseq
547	9606	324	APC	0	No_refseq
548	9606	56108	PCDHGA7	0	No_refseq
549	9606	56114	PCDHGA1	0	No_refseq
550	9606	56110	PCDHGA5	0	No_refseq
551	9606	56112	PCDHGA3	0	No_refseq
552	9606	56113	PCDHGA2	0	No_refseq
553	9606	56111	PCDHGA4	0	No_refseq
554	9606	26025	PCDHGA12	0	No_refseq
555	9606	56105	PCDHGA11	0	No_refseq
556	9606	56106	PCDHGA10	0	No_refseq
557	9606	56107	PCDHGA9	0	No_refseq
558	9606	9708	PCDHGA8	0	No_refseq
559	9606	4619	MYH1	0	No_refseq
560	9606	4622	MYH4	0	No_refseq
561	9606	4620	MYH2	0	No_refseq
562	9606	4626	MYH8	0	No_refseq
563	9606	4624	MYH6	0	No_refseq
564	9606	4625	MYH7	0	No_refseq
565	9606	22989	MYH15	0	No_refseq
566	9606	1500	CTNND1	0	No_refseq
571	9606	22874	PLEKHA6	0	No_refseq
572	9606	5063	PAK3	0	No_refseq
577	9606	27086	FOXP1	0	No_refseq
579	9606	1639	DCTN1	0	No_refseq
580	9606	56987	BBX	0	No_refseq
581	9606	7267	TTC3	0	No_refseq
582	9606	51586	MED15	0	No_refseq
583	9606	56243	KIAA1217	0	No_refseq
584	9606	4784	NFIX	0	No_refseq
587	9606	8824	CES2	0	No_refseq
588	9606	159090	PABIR2	0	No_refseq
589	9606	26095	PTPN20	0	No_refseq
590	9606	219865	OR8G5	0	No_refseq
592	9606	23139	MAST2	0	No_refseq
594	9606	50488	MINK1	0	No_refseq
597	9606	3020	H3-3A	0	No_refseq
598	9606	8358	H3C2	0	No_refseq
598	9606	8351	H3C4	0	No_refseq
599	9606	333932	H3C15	0	No_refseq
600	9606	440093	H3-5	0	No_refseq
601	9606	70	ACTC1	0	No_refseq
602	9606	71	ACTG1	0	No_refseq
603	9606	60	ACTB	0	No_refseq
604	9606	345651	ACTBL2	0	No_refseq
605	9606	72	ACTG2	0	No_refseq
606	9606	59	ACTA2	0	No_refseq
607	9606	58	ACTA1	0	No_refseq
608	9606	4676	NAP1L4	0	No_refseq
609	9606	3631	INPP4A	0	No_refseq
614	9606	55553	SOX6	0	No_refseq
616	9606	23048	FNBP1	0	No_refseq
618	9606	1390	CREM	0	No_refseq
620	9606	3801	KIFC3	0	No_refseq
623	9606	138046	RALYL	0	No_refseq
625	9606	22871	NLGN1	0	No_refseq
629	9606	9053	MAP7	0	No_refseq
630	9606	9612	NCOR2	0	No_refseq
631	9606	399687	MYO18A	0	No_refseq
632	9606	60677	CELF6	0	No_refseq
635	9606	10188	TNK2	0	No_refseq
636	9606	56965	PARP6	0	No_refseq
640	9606	10500	SEMA6C	0	No_refseq
641	9606	7145	TNS1	0	No_refseq
642	9606	831	CAST	0	No_refseq
643	9606	2803	GOLGA4	0	No_refseq
644	9606	10149	ADGRG2	0	No_refseq
645	9606	93550	ZFAND4	0	No_refseq
646	9606	5532	PPP3CB	0	No_refseq
650	9606	5530	PPP3CA	0	No_refseq
651	9606	23136	EPB41L3	0	No_refseq
652	9606	8284	KDM5D	0	No_refseq
653	9606	8242	KDM5C	0	No_refseq
655	9606	54469	ZFAND6	0	No_refseq
656	9606	27067	STAU2	0	No_refseq
659	9606	10869	USP19	0	No_refseq
660	9606	57282	SLC4A10	0	No_refseq
664	9606	57451	TENM2	0	No_refseq
668	9606	1305	COL13A1	0	No_refseq
669	9606	3831	KLC1	0	No_refseq
671	9606	1785	DNM2	0	No_refseq
672	9606	7082	TJP1	0	No_refseq
674	9606	57096	RPGRIP1	0	No_refseq
677	9606	64753	CCDC136	0	No_refseq
678	9606	4604	MYBPC1	0	No_refseq
679	9606	5830	PEX5	0	No_refseq
681	9606	85461	TANC1	0	No_refseq
682	9606	8777	MPDZ	0	No_refseq
683	9606	79618	HMBOX1	0	No_refseq
688	9606	10243	GPHN	0	No_refseq
697	9606	6764	DENND2B	0	No_refseq
701	9606	10320	IKZF1	0	No_refseq
702	9606	55638	SYBU	0	No_refseq
703	9606	8500	PPFIA1	0	No_refseq
704	9606	57578	UNC79	0	No_refseq
707	9606	776	CACNA1D	0	No_refseq
708	9606	65217	PCDH15	0	No_refseq
711	9606	201266	SLC39A11	0	No_refseq
712	9606	253461	ZBTB38	0	No_refseq
713	9606	9745	ZNF536	0	No_refseq
714	9606	57708	MIER1	0	No_refseq
719	9606	26164	MTG2	0	No_refseq
720	9606	6934	TCF7L2	0	No_refseq
722	9606	3183	HNRNPC	0	No_refseq
724	9606	9877	ZC3H11A	0	No_refseq
725	9606	65268	WNK2	0	No_refseq
726	9606	26059	ERC2	0	No_refseq
729	9606	253725	WASHC2C	0	No_refseq
729	9606	387680	WASHC2A	0	No_refseq
730	9606	51306	FAM13B	0	No_refseq
731	9606	79858	NEK11	0	No_refseq
732	9606	909	CD1A	0	No_refseq
733	9606	51535	PPHLN1	0	No_refseq
736	9606	1998	ELF2	0	No_refseq
741	9606	3190	HNRNPK	0	No_refseq
748	9606	54778	RNF111	0	No_refseq
749	9606	79848	CSPP1	0	No_refseq
750	9606	4926	NUMA1	0	No_refseq
751	9606	256714	MAP7D2	0	No_refseq
752	9606	162	AP1B1	0	No_refseq
754	9606	163	AP2B1	0	No_refseq
756	9606	54843	SYTL2	0	No_refseq
757	9606	3842	TNPO1	0	No_refseq
758	9606	30000	TNPO2	0	No_refseq
760	9606	23215	PRRC2C	0	No_refseq
761	9606	2146	EZH2	0	No_refseq
767	9606	23499	MACF1	0	No_refseq
768	9606	142678	MIB2	0	No_refseq
769	9606	79800	CARF	0	No_refseq
770	9606	220929	ZNF438	0	No_refseq
771	9606	80011	PSME3IP1	0	No_refseq
772	9606	390999	PRAMEF12	0	No_refseq
773	9606	23077	MYCBP2	0	No_refseq
775	9606	79813	EHMT1	0	No_refseq
776	9606	9847	C2CD5	0	No_refseq
779	9606	23327	NEDD4L	0	No_refseq
781	9606	56899	ANKS1B	0	No_refseq
783	9606	9698	PUM1	0	No_refseq
784	9606	93099	DMKN	0	No_refseq
785	9606	51631	LUC7L2	0	No_refseq
788	9606	10771	ZMYND11	0	No_refseq
793	9606	3105	HLA-A	0	No_refseq
793	9606	3106	HLA-B	0	No_refseq
793	9606	3135	HLA-G	0	No_refseq
794	9606	7088	TLE1	0	No_refseq
795	9606	7592	ZNF41	0	No_refseq
796	9606	347344	ZNF81	0	No_refseq
797	9606	7728	ZNF175	0	No_refseq
798	9606	23149	FCHO1	0	No_refseq
799	9606	285331	CCDC66	0	No_refseq
800	9606	22838	RNF44	0	No_refseq
801	9606	23131	GPATCH8	0	No_refseq
802	9606	5520	PPP2R2A	0	No_refseq
804	9606	5521	PPP2R2B	0	No_refseq
806	9606	5522	PPP2R2C	0	No_refseq
809	9606	55844	PPP2R2D	0	No_refseq
811	9606	114880	OSBPL6	0	No_refseq
817	9606	23762	OSBP2	0	No_refseq
818	9606	5332	PLCB4	0	No_refseq
820	9606	56947	MFF	0	No_refseq
825	9606	6935	ZEB1	0	No_refseq
826	9606	9826	ARHGEF11	0	No_refseq
827	9606	9043	SPAG9	0	No_refseq
830	9606	5527	PPP2R5C	0	No_refseq
833	9606	11011	TLK2	0	No_refseq
835	9606	23175	LPIN1	0	No_refseq
836	9606	55714	TENM3	0	No_refseq
838	9606	2782	GNB1	0	No_refseq
839	9606	2783	GNB2	0	No_refseq
840	9606	59345	GNB4	0	No_refseq
841	9606	65009	NDRG4	0	No_refseq
847	9606	93664	CADPS2	0	No_refseq
849	9606	90102	PHLDB2	0	No_refseq
850	9606	23301	EHBP1	0	No_refseq
851	9606	55591	VEZT	0	No_refseq
853	9606	4820	NKTR	0	No_refseq
854	9606	23031	MAST3	0	No_refseq
855	9606	9497	SLC4A7	0	No_refseq
857	9606	388646	GBP7	0	No_refseq
857	9606	115361	GBP4	0	No_refseq
858	9606	163351	GBP6	0	No_refseq
859	9606	8498	RANBP3	0	No_refseq
860	9606	2039	DMTN	0	No_refseq
861	9606	6938	TCF12	0	No_refseq
865	9606	8573	CASK	0	No_refseq
868	9606	6621	SNAPC4	0	No_refseq
869	9606	5143	PDE4C	0	No_refseq
870	9606	5144	PDE4D	0	No_refseq
874	9606	6092	ROBO2	0	No_refseq
880	9606	55205	ZNF532	0	No_refseq
882	9606	114991	ZNF618	0	No_refseq
883	9606	7692	ZNF133	0	No_refseq
884	9606	6672	SP100	0	No_refseq
885	9606	153090	DAB2IP	0	No_refseq
886	9606	317662	FAM149B1	0	No_refseq
888	9606	4205	MEF2A	0	No_refseq
890	9606	55780	ERMARD	0	No_refseq
891	9606	9815	GIT2	0	No_refseq
893	9606	23093	TTLL5	0	No_refseq
894	9606	10076	PTPRU	0	No_refseq
896	9606	4051	CYP4F3	0	No_refseq
896	9606	8529	CYP4F2	0	No_refseq
896	9606	11283	CYP4F8	0	No_refseq
897	9606	4051	CYP4F3	0	No_refseq
898	9606	5094	PCBP2	0	No_refseq
900	9606	57489	ODF2L	0	No_refseq
901	9606	8622	PDE8B	0	No_refseq
904	9606	323	APBB2	0	No_refseq
905	9606	783	CACNB2	0	No_refseq
915	9606	55634	KRBOX4	0	No_refseq
916	9606	26011	TENM4	0	No_refseq
918	9606	87	ACTN1	0	No_refseq
921	9606	88	ACTN2	0	No_refseq
922	9606	89	ACTN3	0	No_refseq
923	9606	81	ACTN4	0	No_refseq
924	9606	23345	SYNE1	0	No_refseq
925	9606	2186	BPTF	0	No_refseq
928	9606	79712	GTDC1	0	No_refseq
929	9606	4857	NOVA1	0	No_refseq
933	9606	3708	ITPR1	0	No_refseq
934	9606	3709	ITPR2	0	No_refseq
935	9606	26339	OR5K1	0	No_refseq
936	9606	403278	OR5K4	0	No_refseq
937	9606	403277	OR5K3	0	No_refseq
938	9606	1742	DLG4	0	No_refseq
946	9606	55160	ARHGEF10L	0	No_refseq
947	9606	65250	CPLANE1	0	No_refseq
948	9606	5636	PRPSAP2	0	No_refseq
952	9606	140885	SIRPA	0	No_refseq
952	9606	10326	SIRPB1	0	No_refseq
952	9606	55423	SIRPG	0	No_refseq
953	9606	5066	PAM	0	No_refseq
954	9606	6733	SRPK2	0	No_refseq
955	9606	3084	NRG1	0	No_refseq
957	9606	6484	ST3GAL4	0	No_refseq
958	9606	114827	FHAD1	0	No_refseq
959	9606	54477	PLEKHA5	0	No_refseq
960	9606	166379	BBS12	0	No_refseq
961	9606	8867	SYNJ1	0	No_refseq
962	9606	10006	ABI1	0	No_refseq
972	9606	9079	LDB2	0	No_refseq
973	9606	58508	KMT2C	0	No_refseq
974	9606	51755	CDK12	0	No_refseq
975	9606	948	CD36	0	No_refseq
976	9606	9604	RNF14	0	No_refseq
978	9606	8241	RBM10	0	No_refseq
982	9606	23382	AHCYL2	0	No_refseq
985	9606	10768	AHCYL1	0	No_refseq
988	9606	6000	RGS7	0	No_refseq
995	9606	113878	DTX2	0	No_refseq
996	9606	23321	TRIM2	0	No_refseq
997	9606	2335	FN1	0	No_refseq
1005	9606	8776	MTMR1	0	No_refseq
1007	9606	26130	GAPVD1	0	No_refseq
1011	9606	22906	TRAK1	0	No_refseq
1015	9606	57448	BIRC6	0	No_refseq
1016	9606	1562	CYP2C18	0	No_refseq
1017	9606	1562	CYP2C18	0	No_refseq
1018	9606	124401	ANKS3	0	No_refseq
1019	9606	375775	PNPLA7	0	No_refseq
1020	9606	25900	IFFO1	0	No_refseq
1021	9606	6822	SULT2A1	0	No_refseq
1022	9606	6780	STAU1	0	No_refseq
1024	9606	55311	ZNF444	0	No_refseq
1025	9606	9788	MTSS1	0	No_refseq
1028	9606	9627	SNCAIP	0	No_refseq
1030	9606	10507	SEMA4D	0	No_refseq
1031	9606	22872	SEC31A	0	No_refseq
1032	9606	54899	PXK	0	No_refseq
1034	9606	10150	MBNL2	0	No_refseq
1035	9606	51447	IP6K2	0	No_refseq
1037	9606	112268437	LOC112268437	0	No_refseq
1038	9606	3609	ILF3	0	No_refseq
1041	9606	8359	H4C1	0	No_refseq
1042	9606	22907	DHX30	0	No_refseq
1045	9606	84335	AKT1S1	0	No_refseq
1046	9606	8837	CFLAR	0	No_refseq
1047	9606	10499	NCOA2	0	No_refseq
1049	9606	23514	SPIDR	0	No_refseq
1050	9606	81691	REXO5	0	No_refseq
1051	9606	171017	ZNF384	0	No_refseq
1053	9606	11113	CIT	0	No_refseq
1055	9606	2868	GRK4	0	No_refseq
1057	9606	3785	KCNQ2	0	No_refseq
1058	9606	81309	OR4C15	0	No_refseq
1059	9606	256643	BCLAF3	0	No_refseq
1060	9606	83660	TLN2	0	No_refseq
1061	9606	7094	TLN1	0	No_refseq
1062	9606	4684	NCAM1	0	No_refseq
1063	9606	151126	ZNF385B	0	No_refseq
1068	9606	6929	TCF3	0	No_refseq
1069	9606	9063	PIAS2	0	No_refseq
1070	9606	9063	PIAS2	0	No_refseq
1073	9606	9181	ARHGEF2	0	No_refseq
1074	9606	84251	SGIP1	0	No_refseq
1075	9606	55958	KLHL9	0	No_refseq
1076	9606	90293	KLHL13	0	No_refseq
1079	9606	1981	EIF4G1	0	No_refseq
1080	9606	144100	PLEKHA7	0	No_refseq
1081	9606	8880	FUBP1	0	No_refseq
1084	9606	79811	SLTM	0	No_refseq
1086	9606	7553	ZNF7	0	No_refseq
1087	9606	56946	EMSY	0	No_refseq
1092	9606	203068	TUBB	0	No_refseq
1093	9606	7280	TUBB2A	0	No_refseq
1093	9606	10382	TUBB4A	0	No_refseq
1093	9606	203068	TUBB	0	No_refseq
1094	9606	10382	TUBB4A	0	No_refseq
1095	9606	7280	TUBB2A	0	No_refseq
1096	9606	347733	TUBB2B	0	No_refseq
1097	9606	10381	TUBB3	0	No_refseq
1098	9606	84617	TUBB6	0	No_refseq
1099	9606	9772	TMEM94	0	No_refseq
1100	9606	445329	SULT1A4	0	No_refseq
1100	9606	6818	SULT1A3	0	No_refseq
1100	9606	6799	SULT1A2	0	No_refseq
1100	9606	6817	SULT1A1	0	No_refseq
1101	9606	54093	SETD4	0	No_refseq
1102	9606	7678	ZNF124	0	No_refseq
1103	9606	9887	SMG7	0	No_refseq
1107	9606	127066	OR14C36	0	No_refseq
1108	9606	81399	OR4F16	0	No_refseq
1108	9606	729759	OR4F29	0	No_refseq
1108	9606	26683	OR4F3	0	No_refseq
1108	9606	441308	OR4F21	0	No_refseq
1109	9606	8821	INPP4B	0	No_refseq
1110	9606	7337	UBE3A	0	No_refseq
1111	9606	10735	STAG2	0	No_refseq
1113	9606	7068	THRB	0	No_refseq
1114	9606	10908	PNPLA6	0	No_refseq
1115	9606	23369	PUM2	0	No_refseq
1117	9606	8525	DGKZ	0	No_refseq
1122	9606	2934	GSN	0	No_refseq
1123	9606	221037	JMJD1C	0	No_refseq
1124	9606	5080	PAX6	0	No_refseq
1126	9606	219473	OR8K3	0	No_refseq
1127	9606	433	ASGR2	0	No_refseq
1128	9606	1108	CHD4	0	No_refseq
1129	9606	256329	LMNTD2	0	No_refseq
1130	9606	2122	MECOM	0	No_refseq
1132	9606	55660	PRPF40A	0	No_refseq
1136	9606	1756	DMD	0	No_refseq
1137	9606	1456	CSNK1G3	0	No_refseq
1144	9606	9681	DEPDC5	0	No_refseq
1145	9606	8476	CDC42BPA	0	No_refseq
1148	9606	23229	ARHGEF9	0	No_refseq
1151	9606	774	CACNA1B	0	No_refseq
1152	9606	2176	FANCC	0	No_refseq
1153	9606	23543	RBFOX2	0	No_refseq
1156	9606	23491	CES3	0	No_refseq
1157	9606	23126	POGZ	0	No_refseq
1158	9606	23126	POGZ	0	No_refseq
1159	9606	6709	SPTAN1	0	No_refseq
1160	9606	444	ASPH	0	No_refseq
1161	9606	55790	CSGALNACT1	0	No_refseq
1162	9606	9628	RGS6	0	No_refseq
1168	9606	23242	COBL	0	No_refseq
1169	9606	54531	MIER2	0	No_refseq
1170	9606	65975	STK33	0	No_refseq
1171	9606	753	LDLRAD4	0	No_refseq
1173	9606	55146	ZDHHC4	0	No_refseq
1174	9606	10443	N4BP2L2	0	No_refseq
1175	9606	10443	N4BP2L2	0	No_refseq
1176	9606	51409	HEMK1	0	No_refseq
1177	9606	6867	TACC1	0	No_refseq
1178	9606	26750	RPS6KC1	0	No_refseq
1179	9606	23189	KANK1	0	No_refseq
