397	9606	23348	DOCK9	0	No_refseq
401	9606	55277	FGGY	0	No_refseq
403	9606	23327	NEDD4L	0	No_refseq
406	9606	23175	LPIN1	0	No_refseq
407	9606	7082	TJP1	0	No_refseq
408	9606	146713	RBFOX3	0	No_refseq
412	9606	55638	SYBU	0	No_refseq
413	9606	3020	H3-3A	0	No_refseq
414	9606	8357	H3C10	0	No_refseq
414	9606	8355	H3C8	0	No_refseq
414	9606	8353	H3C6	0	No_refseq
414	9606	8350	H3C1	0	No_refseq
414	9606	8290	H3-4	0	No_refseq
414	9606	8352	H3C3	0	No_refseq
414	9606	8351	H3C4	0	No_refseq
414	9606	8968	H3C7	0	No_refseq
415	9606	440686	H3-2	0	No_refseq
416	9606	776	CACNA1D	0	No_refseq
417	9606	57282	SLC4A10	0	No_refseq
420	9606	142678	MIB2	0	No_refseq
421	9606	22872	SEC31A	0	No_refseq
423	9606	5452	POU2F2	0	No_refseq
428	9606	26037	SIPA1L1	0	No_refseq
430	9606	9053	MAP7	0	No_refseq
431	9606	5830	PEX5	0	No_refseq
433	9606	57451	TENM2	0	No_refseq
437	9606	2889	RAPGEF1	0	No_refseq
438	9606	26164	MTG2	0	No_refseq
439	9606	55291	PPP6R3	0	No_refseq
441	9606	114880	OSBPL6	0	No_refseq
447	9606	54039	PCBP3	0	No_refseq
450	9606	5066	PAM	0	No_refseq
452	9606	10075	HUWE1	0	No_refseq
454	9606	51409	HEMK1	0	No_refseq
455	9606	317703	VN1R4	0	No_refseq
456	9606	3183	HNRNPC	0	No_refseq
457	9606	2104	ESRRG	0	No_refseq
465	9606	11273	ATXN2L	0	No_refseq
466	9606	8997	KALRN	0	No_refseq
467	9606	1785	DNM2	0	No_refseq
469	9606	57578	UNC79	0	No_refseq
471	9606	948	CD36	0	No_refseq
472	9606	22871	NLGN1	0	No_refseq
474	9606	201266	SLC39A11	0	No_refseq
475	9606	65125	WNK1	0	No_refseq
476	9606	93664	CADPS2	0	No_refseq
478	9606	23332	CLASP1	0	No_refseq
480	9606	287	ANK2	0	No_refseq
481	9606	253461	ZBTB38	0	No_refseq
483	9606	7692	ZNF133	0	No_refseq
484	9606	4957	ODF2	0	No_refseq
486	9606	9705	ST18	0	No_refseq
487	9606	9877	ZC3H11A	0	No_refseq
488	9606	9745	ZNF536	0	No_refseq
489	9606	159195	USP54	0	No_refseq
492	9606	51586	MED15	0	No_refseq
493	9606	89797	NAV2	0	No_refseq
494	9606	9734	HDAC9	0	No_refseq
496	9606	421	ARVCF	0	No_refseq
497	9606	26011	TENM4	0	No_refseq
500	9606	23189	KANK1	0	No_refseq
501	9606	84164	ASCC2	0	No_refseq
502	9606	375775	PNPLA7	0	No_refseq
503	9606	285331	CCDC66	0	No_refseq
504	9606	54477	PLEKHA5	0	No_refseq
508	9606	256714	MAP7D2	0	No_refseq
509	9606	960	CD44	0	No_refseq
510	9606	9815	GIT2	0	No_refseq
511	9606	11011	TLK2	0	No_refseq
513	9606	55714	TENM3	0	No_refseq
516	9606	64927	TTC23	0	No_refseq
517	9606	220929	ZNF438	0	No_refseq
518	9606	55205	ZNF532	0	No_refseq
520	9606	285175	UNC80	0	No_refseq
521	9606	114991	ZNF618	0	No_refseq
527	9606	8301	PICALM	0	No_refseq
534	9606	8837	CFLAR	0	No_refseq
535	9606	1993	ELAVL2	0	No_refseq
541	9606	79618	HMBOX1	0	No_refseq
546	9606	54778	RNF111	0	No_refseq
547	9606	4008	LMO7	0	No_refseq
549	9606	8500	PPFIA1	0	No_refseq
550	9606	2778	GNAS	0	No_refseq
554	9606	2774	GNAL	0	No_refseq
559	9606	159090	PABIR2	0	No_refseq
561	9606	4208	MEF2C	0	No_refseq
566	9606	9181	ARHGEF2	0	No_refseq
567	9606	406	ARNTL	0	No_refseq
570	9606	90102	PHLDB2	0	No_refseq
571	9606	10495	ENOX2	0	No_refseq
573	9606	10500	SEMA6C	0	No_refseq
574	9606	5116	PCNT	0	No_refseq
575	9606	140885	SIRPA	0	No_refseq
575	9606	10326	SIRPB1	0	No_refseq
575	9606	55423	SIRPG	0	No_refseq
576	9606	26130	GAPVD1	0	No_refseq
579	9606	54093	SETD4	0	No_refseq
580	9606	9208	LRRFIP1	0	No_refseq
581	9606	9698	PUM1	0	No_refseq
583	9606	11189	CELF3	0	No_refseq
586	9606	23031	MAST3	0	No_refseq
587	9606	9209	LRRFIP2	0	No_refseq
588	9606	79858	NEK11	0	No_refseq
590	9606	55147	RBM23	0	No_refseq
591	9606	6934	TCF7L2	0	No_refseq
594	9606	29924	EPN1	0	No_refseq
596	9606	7088	TLE1	0	No_refseq
597	9606	26059	ERC2	0	No_refseq
600	9606	54469	ZFAND6	0	No_refseq
601	9606	64062	RBM26	0	No_refseq
604	9606	4820	NKTR	0	No_refseq
605	9606	8242	KDM5C	0	No_refseq
607	9606	11159	RABL2A	0	No_refseq
607	9606	11158	RABL2B	0	No_refseq
608	9606	23149	FCHO1	0	No_refseq
609	9606	26030	PLEKHG3	0	No_refseq
610	9606	79848	CSPP1	0	No_refseq
611	9606	4925	NUCB2	0	No_refseq
612	9606	6597	SMARCA4	0	No_refseq
615	9606	55607	PPP1R9A	0	No_refseq
617	9606	57448	BIRC6	0	No_refseq
618	9606	6672	SP100	0	No_refseq
619	9606	4626	MYH8	0	No_refseq
620	9606	4625	MYH7	0	No_refseq
621	9606	4624	MYH6	0	No_refseq
622	9606	4621	MYH3	0	No_refseq
623	9606	4619	MYH1	0	No_refseq
624	9606	2969	GTF2I	0	No_refseq
626	9606	23215	PRRC2C	0	No_refseq
627	9606	23093	TTLL5	0	No_refseq
628	9606	286	ANK1	0	No_refseq
629	9606	23543	RBFOX2	0	No_refseq
635	9606	4212	MEIS2	0	No_refseq
636	9606	23131	GPATCH8	0	No_refseq
637	9606	3785	KCNQ2	0	No_refseq
638	9606	171017	ZNF384	0	No_refseq
639	9606	6733	SRPK2	0	No_refseq
640	9606	23635	SSBP2	0	No_refseq
645	9606	9847	C2CD5	0	No_refseq
648	9606	9617	MTRF1	0	No_refseq
650	9606	9759	HDAC4	0	No_refseq
651	9606	9448	MAP4K4	0	No_refseq
654	9606	419	ART3	0	No_refseq
655	9606	153090	DAB2IP	0	No_refseq
656	9606	53616	ADAM22	0	No_refseq
657	9606	441608	OR5B3	0	No_refseq
658	9606	6822	SULT2A1	0	No_refseq
659	9606	51755	CDK12	0	No_refseq
661	9606	10908	PNPLA6	0	No_refseq
662	9606	5063	PAK3	0	No_refseq
666	9606	10318	TNIP1	0	No_refseq
667	9606	8573	CASK	0	No_refseq
670	9606	22906	TRAK1	0	No_refseq
673	9606	4103	MAGEA4	0	No_refseq
673	9606	4100	MAGEA1	0	No_refseq
673	9606	4102	MAGEA3	0	No_refseq
673	9606	4101	MAGEA2	0	No_refseq
673	9606	266740	MAGEA2B	0	No_refseq
673	9606	4111	MAGEA12	0	No_refseq
673	9606	4105	MAGEA6	0	No_refseq
673	9606	100533997	MAGEA10-MAGEA5	0	No_refseq
673	9606	4104	MAGEA5	0	No_refseq
673	9606	728269	MAGEA9B	0	No_refseq
673	9606	4108	MAGEA9	0	No_refseq
673	9606	4107	MAGEA8	0	No_refseq
673	9606	4110	MAGEA11	0	No_refseq
674	9606	54840	APTX	0	No_refseq
675	9606	4684	NCAM1	0	No_refseq
676	9606	2934	GSN	0	No_refseq
678	9606	221037	JMJD1C	0	No_refseq
679	9606	1837	DTNA	0	No_refseq
682	9606	8777	MPDZ	0	No_refseq
683	9606	4926	NUMA1	0	No_refseq
684	9606	10720	UGT2B11	0	No_refseq
684	9606	7365	UGT2B10	0	No_refseq
684	9606	54490	UGT2B28	0	No_refseq
684	9606	7363	UGT2B4	0	No_refseq
684	9606	7364	UGT2B7	0	No_refseq
684	9606	7366	UGT2B15	0	No_refseq
684	9606	7367	UGT2B17	0	No_refseq
685	9606	6867	TACC1	0	No_refseq
686	9606	57096	RPGRIP1	0	No_refseq
687	9606	7337	UBE3A	0	No_refseq
688	9606	4595	MUTYH	0	No_refseq
689	9606	4595	MUTYH	0	No_refseq
690	9606	6709	SPTAN1	0	No_refseq
692	9606	113878	DTX2	0	No_refseq
693	9606	144100	PLEKHA7	0	No_refseq
694	9606	23514	SPIDR	0	No_refseq
696	9606	10443	N4BP2L2	0	No_refseq
697	9606	10443	N4BP2L2	0	No_refseq
698	9606	4857	NOVA1	0	No_refseq
702	9606	3708	ITPR1	0	No_refseq
703	9606	23187	PHLDB1	0	No_refseq
706	9606	23262	PPIP5K2	0	No_refseq
707	9606	22881	ANKRD6	0	No_refseq
708	9606	166379	BBS12	0	No_refseq
709	9606	25900	IFFO1	0	No_refseq
714	9606	780	DDR1	0	No_refseq
716	9606	23321	TRIM2	0	No_refseq
717	9606	23242	COBL	0	No_refseq
718	9606	26137	ZBTB20	0	No_refseq
720	9606	1981	EIF4G1	0	No_refseq
721	9606	56946	EMSY	0	No_refseq
724	9606	6799	SULT1A2	0	No_refseq
724	9606	6817	SULT1A1	0	No_refseq
724	9606	445329	SULT1A4	0	No_refseq
724	9606	6818	SULT1A3	0	No_refseq
725	9606	831	CAST	0	No_refseq
726	9606	7145	TNS1	0	No_refseq
727	9606	221692	PHACTR1	0	No_refseq
731	9606	9223	MAGI1	0	No_refseq
733	9606	774	CACNA1B	0	No_refseq
734	9606	6525	SMTN	0	No_refseq
735	9606	8361	H4C6	0	No_refseq
736	9606	8359	H4C1	0	No_refseq
737	9606	121504	H4-16	0	No_refseq
738	9606	22907	DHX30	0	No_refseq
740	9606	54537	SHLD2	0	No_refseq
749	9606	145957	NRG4	0	No_refseq
750	9606	11176	BAZ2A	0	No_refseq
751	9606	113251	LARP4	0	No_refseq
752	9606	9659	PDE4DIP	0	No_refseq
753	9606	51105	PHF20L1	0	No_refseq
754	9606	7090	TLE3	0	No_refseq
755	9606	56899	ANKS1B	0	No_refseq
757	9606	23125	CAMTA2	0	No_refseq
758	9606	51564	HDAC7	0	No_refseq
759	9606	7297	TYK2	0	No_refseq
760	9606	65975	STK33	0	No_refseq
762	9606	80011	PSME3IP1	0	No_refseq
763	9606	285527	FRYL	0	No_refseq
764	9606	26750	RPS6KC1	0	No_refseq
765	9606	10735	STAG2	0	No_refseq
767	9606	58513	EPS15L1	0	No_refseq
769	9606	143570	XRRA1	0	No_refseq
770	9606	27332	ZNF638	0	No_refseq
771	9606	576	ADGRB2	0	No_refseq
772	9606	5080	PAX6	0	No_refseq
776	9606	84251	SGIP1	0	No_refseq
777	9606	996	CDC27	0	No_refseq
780	9606	7403	KDM6A	0	No_refseq
785	9606	433	ASGR2	0	No_refseq
786	9606	8622	PDE8B	0	No_refseq
788	9606	55582	KIF27	0	No_refseq
790	9606	10579	TACC2	0	No_refseq
791	9606	9826	ARHGEF11	0	No_refseq
792	9606	256643	BCLAF3	0	No_refseq
793	9606	405	ARNT	0	No_refseq
794	9606	2176	FANCC	0	No_refseq
795	9606	6780	STAU1	0	No_refseq
796	9606	92270	ATP6AP1L	0	No_refseq
797	9606	23263	MCF2L	0	No_refseq
798	9606	5091	PC	0	No_refseq
799	9606	10413	YAP1	0	No_refseq
800	9606	10413	YAP1	0	No_refseq
801	9606	10413	YAP1	0	No_refseq
802	9606	23499	MACF1	0	No_refseq
803	9606	56965	PARP6	0	No_refseq
809	9606	7089	TLE2	0	No_refseq
811	9606	84335	AKT1S1	0	No_refseq
812	9606	7862	BRPF1	0	No_refseq
814	9606	54531	MIER2	0	No_refseq
815	9606	25875	LETMD1	0	No_refseq
816	9606	54715	RBFOX1	0	No_refseq
818	9606	100509620	LOC100509620	0	No_refseq
818	9606	112267859	LOC112267859	0	No_refseq
818	9606	364	AQP7	0	No_refseq
819	9606	54540	FAM193B	0	No_refseq
820	9606	5099	PCDH7	0	No_refseq
821	9606	26580	BSCL2	0	No_refseq
822	9606	111240474	CRYZL2P-SEC16B	0	No_refseq
822	9606	89866	SEC16B	0	No_refseq
823	9606	116966	WDR17	0	No_refseq
824	9606	100288695	LIMS4	0	No_refseq
825	9606	3987	LIMS1	0	No_refseq
834	9606	55068	ENOX1	0	No_refseq
836	9606	84909	AOPEP	0	No_refseq
837	9606	321	APBA2	0	No_refseq
838	9606	10487	CAP1	0	No_refseq
839	9606	152877	FAM53A	0	No_refseq
840	9606	54535	CCHCR1	0	No_refseq
841	9606	81887	LAS1L	0	No_refseq
842	9606	90678	LRSAM1	0	No_refseq
843	9606	6774	STAT3	0	No_refseq
852	9606	158471	PRUNE2	0	No_refseq
853	9606	79741	CCDC7	0	No_refseq
854	9606	127066	OR14C36	0	No_refseq
855	9606	23305	ACSL6	0	No_refseq
857	9606	4848	CNOT2	0	No_refseq
860	9606	23042	PDXDC1	0	No_refseq
861	9606	49855	SCAPER	0	No_refseq
862	9606	55160	ARHGEF10L	0	No_refseq
863	9606	9922	IQSEC1	0	No_refseq
864	9606	7378	UPP1	0	No_refseq
865	9606	11252	PACSIN2	0	No_refseq
866	9606	51377	UCHL5	0	No_refseq
868	9606	89894	TMEM116	0	No_refseq
869	9606	8884	SLC5A6	0	No_refseq
870	9606	444	ASPH	0	No_refseq
872	9606	5802	PTPRS	0	No_refseq
874	9606	8569	MKNK1	0	No_refseq
876	9606	2180	ACSL1	0	No_refseq
877	9606	955	ENTPD6	0	No_refseq
878	9606	23518	R3HDM1	0	No_refseq
879	9606	3097	HIVEP2	0	No_refseq
880	9606	89781	HPS4	0	No_refseq
881	9606	23091	ZC3H13	0	No_refseq
882	9606	54899	PXK	0	No_refseq
884	9606	8193	DPF1	0	No_refseq
889	9606	2972	BRF1	0	No_refseq
890	9606	54453	RIN2	0	No_refseq
891	9606	27291	R3HCC1L	0	No_refseq
892	9606	84632	AFAP1L2	0	No_refseq
894	9606	51750	RTEL1	0	No_refseq
895	9606	80817	CEP44	0	No_refseq
896	9606	8295	TRRAP	0	No_refseq
899	9606	5168	ENPP2	0	No_refseq
901	9606	84286	TMEM175	0	No_refseq
902	9606	1102	RCBTB2	0	No_refseq
903	9606	80205	CHD9	0	No_refseq
904	9606	1488	CTBP2	0	No_refseq
905	9606	5332	PLCB4	0	No_refseq
906	9606	5797	PTPRM	0	No_refseq
907	9606	5796	PTPRK	0	No_refseq
911	9606	1607	DGKB	0	No_refseq
913	9606	5178	PEG3	0	No_refseq
914	9606	5144	PDE4D	0	No_refseq
915	9606	5144	PDE4D	0	No_refseq
922	9606	120406	NXPE2	0	No_refseq
923	9606	120400	NXPE1	0	No_refseq
924	9606	84162	KIAA1109	0	No_refseq
925	9606	84166	NLRC5	0	No_refseq
926	9606	10320	IKZF1	0	No_refseq
927	9606	818	CAMK2G	0	No_refseq
929	9606	57584	ARHGAP21	0	No_refseq
933	9606	10076	PTPRU	0	No_refseq
935	9606	636	BICD1	0	No_refseq
938	9606	10010	TANK	0	No_refseq
939	9606	23269	MGA	0	No_refseq
940	9606	23126	POGZ	0	No_refseq
941	9606	55691	FRMD4A	0	No_refseq
943	9606	23522	KAT6B	0	No_refseq
947	9606	51321	AMZ2	0	No_refseq
948	9606	57149	LYRM1	0	No_refseq
949	9606	7091	TLE4	0	No_refseq
955	9606	1108	CHD4	0	No_refseq
956	9606	9112	MTA1	0	No_refseq
957	9606	6328	SCN3A	0	No_refseq
958	9606	50863	NTM	0	No_refseq
962	9606	64375	IKZF4	0	No_refseq
964	9606	8502	PKP4	0	No_refseq
966	9606	57604	TRMT9B	0	No_refseq
967	9606	10752	CHL1	0	No_refseq
968	9606	22807	IKZF2	0	No_refseq
970	9606	64844	MARCHF7	0	No_refseq
971	9606	23583	SMUG1	0	No_refseq
972	9606	2804	GOLGB1	0	No_refseq
973	9606	58499	ZNF462	0	No_refseq
974	9606	54827	NXPE4	0	No_refseq
975	9606	55713	ZNF334	0	No_refseq
976	9606	9693	RAPGEF2	0	No_refseq
978	9606	23318	TUT4	0	No_refseq
979	9606	909	CD1A	0	No_refseq
980	9606	6935	ZEB1	0	No_refseq
983	9606	55752	SEPTIN11	0	No_refseq
984	9606	55752	SEPTIN11	0	No_refseq
985	9606	8085	KMT2D	0	No_refseq
986	9606	1088	CEACAM8	0	No_refseq
986	9606	1087	CEACAM7	0	No_refseq
986	9606	4680	CEACAM6	0	No_refseq
986	9606	634	CEACAM1	0	No_refseq
986	9606	1048	CEACAM5	0	No_refseq
987	9606	3554	IL1R1	0	No_refseq
989	9606	23352	UBR4	0	No_refseq
990	9606	165055	CCDC138	0	No_refseq
991	9606	138046	RALYL	0	No_refseq
992	9606	120	ADD3	0	No_refseq
994	9606	23660	ZKSCAN5	0	No_refseq
996	9606	1760	DMPK	0	No_refseq
997	9606	166614	DCLK2	0	No_refseq
999	9606	124540	MSI2	0	No_refseq
1000	9606	54849	DEF8	0	No_refseq
1001	9606	875	CBS	0	No_refseq
1001	9606	102724560	CBSL	0	No_refseq
1006	9606	140545	RNF32	0	No_refseq
1007	9606	90293	KLHL13	0	No_refseq
1010	9606	25906	ANAPC15	0	No_refseq
1013	9606	121512	FGD4	0	No_refseq
1014	9606	5110	PCMT1	0	No_refseq
1016	9606	728642	CDK11A	0	No_refseq
1016	9606	984	CDK11B	0	No_refseq
1017	9606	1606	DGKA	0	No_refseq
1018	9606	56928	SPPL2B	0	No_refseq
1020	9606	2908	NR3C1	0	No_refseq
1021	9606	4916	NTRK3	0	No_refseq
1024	9606	6484	ST3GAL4	0	No_refseq
1025	9606	8648	NCOA1	0	No_refseq
1026	9606	55833	UBAP2	0	No_refseq
1027	9606	55733	HHAT	0	No_refseq
1029	9606	55259	CFAP94	0	No_refseq
1030	9606	7553	ZNF7	0	No_refseq
1031	9606	23547	LILRA4	0	No_refseq
1032	9606	102725035	LOC102725035	0	No_refseq
1032	9606	107987425	LOC107987425	0	No_refseq
1032	9606	11025	LILRB3	0	No_refseq
1032	9606	112268337	LOC112268337	0	No_refseq
1032	9606	107987441	LOC107987441	0	No_refseq
1032	9606	112268340	LOC112268340	0	No_refseq
1032	9606	112268336	LOC112268336	0	No_refseq
1032	9606	112268334	LOC112268334	0	No_refseq
1032	9606	107987462	LOC107987462	0	No_refseq
1032	9606	10990	LILRB5	0	No_refseq
1033	9606	79168	LILRA6	0	No_refseq
1034	9606	90338	ZNF160	0	No_refseq
1034	9606	84671	ZNF347	0	No_refseq
1034	9606	79788	ZNF665	0	No_refseq
1035	9606	114827	FHAD1	0	No_refseq
1036	9606	7216	TRO	0	No_refseq
1037	9606	9887	SMG7	0	No_refseq
1039	9606	9447	AIM2	0	No_refseq
1040	9606	7443	VRK1	0	No_refseq
1041	9606	9639	ARHGEF10	0	No_refseq
1042	9606	10667	FARS2	0	No_refseq
1043	9606	221395	ADGRF5	0	No_refseq
1044	9606	57498	KIDINS220	0	No_refseq
1045	9606	152503	SH3D19	0	No_refseq
1046	9606	4245	MGAT1	0	No_refseq
1047	9606	547	KIF1A	0	No_refseq
1048	9606	89849	ATG16L2	0	No_refseq
1049	9606	11190	CEP250	0	No_refseq
1050	9606	2146	EZH2	0	No_refseq
1054	9606	9843	HEPH	0	No_refseq
1055	9606	57596	BEGAIN	0	No_refseq
1056	9606	83989	FAM172A	0	No_refseq
1058	9606	79979	TRMT2B	0	No_refseq
1060	9606	2030	SLC29A1	0	No_refseq
1061	9606	55844	PPP2R2D	0	No_refseq
1062	9606	5521	PPP2R2B	0	No_refseq
1063	9606	5520	PPP2R2A	0	No_refseq
1064	9606	55844	PPP2R2D	0	No_refseq
1067	9606	54856	GON4L	0	No_refseq
1068	9606	10725	NFAT5	0	No_refseq
1070	9606	5298	PI4KB	0	No_refseq
1071	9606	23371	TNS2	0	No_refseq
1076	9606	54963	UCKL1	0	No_refseq
1077	9606	84318	CCDC77	0	No_refseq
1078	9606	54808	DYM	0	No_refseq
1082	9606	4649	MYO9A	0	No_refseq
1083	9606	65982	ZSCAN18	0	No_refseq
1084	9606	643836	ZFP62	0	No_refseq
1085	9606	3772	KCNJ15	0	No_refseq
1086	9606	114088	TRIM9	0	No_refseq
1091	9606	7068	THRB	0	No_refseq
1092	9606	55074	OXR1	0	No_refseq
1093	9606	8974	P4HA2	0	No_refseq
1094	9606	55700	MAP7D1	0	No_refseq
1095	9606	5893	RAD52	0	No_refseq
1096	9606	9414	TJP2	0	No_refseq
1097	9606	10236	HNRNPR	0	No_refseq
